Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:37:34,2018-10-15 16:37:34,0.484s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:37:34,2018-10-15 16:37:35,0.451s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:37:35,2018-10-15 16:37:45,9.780s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"verify Redirect to Customize Loyalty page with text """"Congratulations!
""""",2018-10-15 16:37:45,2018-10-15 16:37:45,0.048s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 16:37:45,2018-10-15 16:37:46,0.943s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_22_Verify that submitting un-successfully Loyalty Program with missing number of punches at step 3,Chrome 69.0.3497.100,,2018-10-15 16:37:46,2018-10-15 16:38:18,32.789s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 16:37:46,2018-10-15 16:37:46,0.001s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,Navigate to sign up page,2018-10-15 16:37:46,2018-10-15 16:37:53,7.275s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:37:53,2018-10-15 16:37:54,0.426s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:37:54,2018-10-15 16:37:54,0.370s,PASSED
"Statement - var_DigSignedUpEmail = CustomKeywords.customkeyword.CommonKeyword.GenerateEmail(""Digital"")",Chrome 69.0.3497.100,get unique email,2018-10-15 16:37:54,2018-10-15 16:37:54,0.001s,PASSED
setText,Chrome 69.0.3497.100,get unique email,2018-10-15 16:37:54,2018-10-15 16:37:55,0.671s,PASSED
setText,Chrome 69.0.3497.100,input phone,2018-10-15 16:37:55,2018-10-15 16:37:55,0.491s,PASSED
setText,Chrome 69.0.3497.100,input business name,2018-10-15 16:37:55,2018-10-15 16:37:56,0.432s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:37:56,2018-10-15 16:37:56,0.347s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:37:56,2018-10-15 16:37:56,0.284s,PASSED
setText,Chrome 69.0.3497.100,input postal code,2018-10-15 16:37:56,2018-10-15 16:37:57,0.320s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:37:57,2018-10-15 16:37:59,2.480s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:37:59,2018-10-15 16:38:00,0.575s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:38:00,2018-10-15 16:38:00,0.429s,PASSED
setText,Chrome 69.0.3497.100,input zip code,2018-10-15 16:38:00,2018-10-15 16:38:00,0.360s,PASSED
setText,Chrome 69.0.3497.100,input card,2018-10-15 16:38:00,2018-10-15 16:38:01,0.669s,PASSED
setText,Chrome 69.0.3497.100,input CVV,2018-10-15 16:38:01,2018-10-15 16:38:02,0.371s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:38:02,2018-10-15 16:38:02,0.717s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:38:02,2018-10-15 16:38:03,1.125s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:38:03,2018-10-15 16:38:04,0.540s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:38:04,2018-10-15 16:38:04,0.493s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:38:04,2018-10-15 16:38:14,9.409s,PASSED
setText,Chrome 69.0.3497.100,input title,2018-10-15 16:38:14,2018-10-15 16:38:14,0.359s,PASSED
setText,Chrome 69.0.3497.100,input description,2018-10-15 16:38:14,2018-10-15 16:38:15,0.568s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:38:15,2018-10-15 16:38:17,2.694s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"Verify Error ""You must provide the number of punches for your program"" displays",2018-10-15 16:38:17,2018-10-15 16:38:17,0.058s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 16:38:17,2018-10-15 16:38:18,0.987s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_23_Verify that submitting un-successfully Loyalty Program with invalid number of punches at step 3,Chrome 69.0.3497.100,,2018-10-15 16:38:18,2018-10-15 16:38:51,32.741s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 16:38:19,2018-10-15 16:38:19,0.002s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,Navigate to sign up page,2018-10-15 16:38:19,2018-10-15 16:38:26,7.521s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:38:26,2018-10-15 16:38:27,0.439s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:38:27,2018-10-15 16:38:27,0.366s,PASSED
"Statement - var_DigSignedUpEmail = CustomKeywords.customkeyword.CommonKeyword.GenerateEmail(""Digital"")",Chrome 69.0.3497.100,get unique email,2018-10-15 16:38:27,2018-10-15 16:38:27,0.002s,PASSED
setText,Chrome 69.0.3497.100,get unique email,2018-10-15 16:38:27,2018-10-15 16:38:28,0.659s,PASSED
setText,Chrome 69.0.3497.100,input phone,2018-10-15 16:38:28,2018-10-15 16:38:28,0.467s,PASSED
setText,Chrome 69.0.3497.100,input business name,2018-10-15 16:38:28,2018-10-15 16:38:29,0.431s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:38:29,2018-10-15 16:38:29,0.440s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:38:29,2018-10-15 16:38:30,0.391s,PASSED
setText,Chrome 69.0.3497.100,input postal code,2018-10-15 16:38:30,2018-10-15 16:38:30,0.404s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:38:30,2018-10-15 16:38:32,2.513s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:38:32,2018-10-15 16:38:33,0.524s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:38:33,2018-10-15 16:38:34,0.544s,PASSED
setText,Chrome 69.0.3497.100,input zip code,2018-10-15 16:38:34,2018-10-15 16:38:34,0.367s,PASSED
setText,Chrome 69.0.3497.100,input card,2018-10-15 16:38:34,2018-10-15 16:38:35,0.617s,PASSED
setText,Chrome 69.0.3497.100,input CVV,2018-10-15 16:38:35,2018-10-15 16:38:35,0.544s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:38:35,2018-10-15 16:38:36,0.509s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:38:36,2018-10-15 16:38:36,0.518s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:38:36,2018-10-15 16:38:37,0.486s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:38:37,2018-10-15 16:38:37,0.432s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:38:37,2018-10-15 16:38:47,9.580s,PASSED
setText,Chrome 69.0.3497.100,input invalid number of punches,2018-10-15 16:38:47,2018-10-15 16:38:47,0.298s,PASSED
setText,Chrome 69.0.3497.100,input title,2018-10-15 16:38:47,2018-10-15 16:38:47,0.337s,PASSED
setText,Chrome 69.0.3497.100,input description,2018-10-15 16:38:47,2018-10-15 16:38:48,0.527s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:38:48,2018-10-15 16:38:50,2.459s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"Verify Error ""Your number of punches is not a valid number."" displays",2018-10-15 16:38:50,2018-10-15 16:38:50,0.058s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 16:38:50,2018-10-15 16:38:51,0.926s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_24_Verify that submitting un-successfully Loyalty Program with missing reward title at step 3,Chrome 69.0.3497.100,,2018-10-15 16:38:51,2018-10-15 16:39:25,33.646s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 16:38:52,2018-10-15 16:38:52,0.001s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,Navigate to sign up page,2018-10-15 16:38:52,2018-10-15 16:38:59,7.126s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:38:59,2018-10-15 16:38:59,0.655s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:38:59,2018-10-15 16:39:00,0.558s,PASSED
"Statement - var_DigSignedUpEmail = CustomKeywords.customkeyword.CommonKeyword.GenerateEmail(""Digital"")",Chrome 69.0.3497.100,get unique email,2018-10-15 16:39:00,2018-10-15 16:39:00,0.001s,PASSED
setText,Chrome 69.0.3497.100,get unique email,2018-10-15 16:39:00,2018-10-15 16:39:01,0.849s,PASSED
setText,Chrome 69.0.3497.100,input phone,2018-10-15 16:39:01,2018-10-15 16:39:01,0.464s,PASSED
setText,Chrome 69.0.3497.100,input business name,2018-10-15 16:39:01,2018-10-15 16:39:02,0.457s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:39:02,2018-10-15 16:39:02,0.436s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:39:02,2018-10-15 16:39:03,0.443s,PASSED
setText,Chrome 69.0.3497.100,input postal code,2018-10-15 16:39:03,2018-10-15 16:39:03,0.386s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:39:03,2018-10-15 16:39:05,2.527s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:39:05,2018-10-15 16:39:06,0.505s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:39:06,2018-10-15 16:39:06,0.419s,PASSED
setText,Chrome 69.0.3497.100,input zip code,2018-10-15 16:39:06,2018-10-15 16:39:07,0.372s,PASSED
setText,Chrome 69.0.3497.100,input card,2018-10-15 16:39:07,2018-10-15 16:39:07,0.726s,PASSED
setText,Chrome 69.0.3497.100,input CVV,2018-10-15 16:39:07,2018-10-15 16:39:08,0.524s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:39:08,2018-10-15 16:39:08,0.459s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:39:08,2018-10-15 16:39:09,0.617s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:39:09,2018-10-15 16:39:10,0.498s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:39:10,2018-10-15 16:39:10,0.494s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:39:10,2018-10-15 16:39:20,10.337s,PASSED
setText,Chrome 69.0.3497.100,input number of punches,2018-10-15 16:39:20,2018-10-15 16:39:21,0.286s,PASSED
setText,Chrome 69.0.3497.100,input description,2018-10-15 16:39:21,2018-10-15 16:39:21,0.628s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:39:21,2018-10-15 16:39:24,2.518s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"Verify Error ""You must provide a reward title for your program."" displays",2018-10-15 16:39:24,2018-10-15 16:39:24,0.061s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 16:39:24,2018-10-15 16:39:25,0.963s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_25_Verify that submitting un-successfully Loyalty Program with missing description at step 3,Chrome 69.0.3497.100,,2018-10-15 16:39:25,2018-10-15 16:39:58,33.195s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 16:39:25,2018-10-15 16:39:25,0.002s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,Navigate to sign up page,2018-10-15 16:39:25,2018-10-15 16:39:32,7.265s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:39:32,2018-10-15 16:39:33,0.522s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:39:33,2018-10-15 16:39:33,0.515s,PASSED
"Statement - var_DigSignedUpEmail = CustomKeywords.customkeyword.CommonKeyword.GenerateEmail(""Digital"")",Chrome 69.0.3497.100,get unique email,2018-10-15 16:39:33,2018-10-15 16:39:34,0.001s,PASSED
setText,Chrome 69.0.3497.100,get unique email,2018-10-15 16:39:34,2018-10-15 16:39:35,1.006s,PASSED
setText,Chrome 69.0.3497.100,input phone,2018-10-15 16:39:35,2018-10-15 16:39:35,0.410s,PASSED
setText,Chrome 69.0.3497.100,input business name,2018-10-15 16:39:35,2018-10-15 16:39:35,0.524s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:39:35,2018-10-15 16:39:36,0.436s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:39:36,2018-10-15 16:39:36,0.406s,PASSED
setText,Chrome 69.0.3497.100,input postal code,2018-10-15 16:39:36,2018-10-15 16:39:37,0.360s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:39:37,2018-10-15 16:39:39,2.717s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:39:39,2018-10-15 16:39:40,0.545s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:39:40,2018-10-15 16:39:40,0.369s,PASSED
setText,Chrome 69.0.3497.100,input zip code,2018-10-15 16:39:40,2018-10-15 16:39:41,0.518s,PASSED
setText,Chrome 69.0.3497.100,input card,2018-10-15 16:39:41,2018-10-15 16:39:42,0.807s,PASSED
setText,Chrome 69.0.3497.100,input CVV,2018-10-15 16:39:42,2018-10-15 16:39:42,0.447s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:39:42,2018-10-15 16:39:42,0.342s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:39:42,2018-10-15 16:39:43,0.490s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:39:43,2018-10-15 16:39:43,0.501s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:39:43,2018-10-15 16:39:44,0.482s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:39:44,2018-10-15 16:39:54,10.064s,PASSED
setText,Chrome 69.0.3497.100,input number of punches,2018-10-15 16:39:54,2018-10-15 16:39:54,0.259s,PASSED
setText,Chrome 69.0.3497.100,input title,2018-10-15 16:39:54,2018-10-15 16:39:54,0.260s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:39:54,2018-10-15 16:39:57,2.518s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"Verify Error ""You must provide a description for your program."" displays",2018-10-15 16:39:57,2018-10-15 16:39:57,0.061s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 16:39:57,2018-10-15 16:39:58,1.046s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_26_Verify that submitting successfully Loyalty Program at step 3,Chrome 69.0.3497.100,,2018-10-15 16:39:58,2018-10-15 16:40:35,37.120s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 16:39:58,2018-10-15 16:39:58,0.001s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,Navigate to sign up page,2018-10-15 16:39:58,2018-10-15 16:40:07,9.090s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:40:07,2018-10-15 16:40:08,0.434s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:40:08,2018-10-15 16:40:08,0.348s,PASSED
"Statement - var_DigSignedUpEmail = CustomKeywords.customkeyword.CommonKeyword.GenerateEmail(""Digital"")",Chrome 69.0.3497.100,get unique email,2018-10-15 16:40:08,2018-10-15 16:40:08,0.001s,PASSED
setText,Chrome 69.0.3497.100,get unique email,2018-10-15 16:40:08,2018-10-15 16:40:09,0.686s,PASSED
setText,Chrome 69.0.3497.100,input phone,2018-10-15 16:40:09,2018-10-15 16:40:09,0.377s,PASSED
setText,Chrome 69.0.3497.100,input business name,2018-10-15 16:40:09,2018-10-15 16:40:10,0.357s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:40:10,2018-10-15 16:40:10,0.375s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:40:10,2018-10-15 16:40:10,0.383s,PASSED
setText,Chrome 69.0.3497.100,input postal code,2018-10-15 16:40:10,2018-10-15 16:40:11,0.338s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:40:11,2018-10-15 16:40:13,2.559s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:40:13,2018-10-15 16:40:14,0.612s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:40:14,2018-10-15 16:40:15,0.598s,PASSED
setText,Chrome 69.0.3497.100,input zip code,2018-10-15 16:40:15,2018-10-15 16:40:15,0.607s,PASSED
setText,Chrome 69.0.3497.100,input card,2018-10-15 16:40:15,2018-10-15 16:40:16,0.638s,PASSED
setText,Chrome 69.0.3497.100,input CVV,2018-10-15 16:40:16,2018-10-15 16:40:16,0.396s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:40:16,2018-10-15 16:40:17,0.326s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:40:17,2018-10-15 16:40:17,0.533s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:40:17,2018-10-15 16:40:18,0.468s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:40:18,2018-10-15 16:40:18,0.458s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:40:18,2018-10-15 16:40:29,10.696s,PASSED
setText,Chrome 69.0.3497.100,input number of punches,2018-10-15 16:40:29,2018-10-15 16:40:29,0.290s,PASSED
setText,Chrome 69.0.3497.100,input title,2018-10-15 16:40:29,2018-10-15 16:40:29,0.337s,PASSED
setText,Chrome 69.0.3497.100,input description,2018-10-15 16:40:29,2018-10-15 16:40:30,0.448s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:40:30,2018-10-15 16:40:34,4.443s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"Verify ""Your digital loyalty program has been successfully saved. You should receive your merchant login account in email"" displays
""",2018-10-15 16:40:34,2018-10-15 16:40:34,0.070s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 16:40:34,2018-10-15 16:40:35,0.916s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_27_Verify that clicking on confirmation link will redirect ro confirm-user page with the correct email showed,Chrome 69.0.3497.100,,2018-10-15 16:40:35,2018-10-15 16:41:22,46.744s,PASSED
comment,Chrome 69.0.3497.100,Sign up digital loyalty successfully,2018-10-15 16:40:36,2018-10-15 16:40:36,0.003s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,Navigate to sign up page,2018-10-15 16:40:36,2018-10-15 16:40:43,7.122s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:40:43,2018-10-15 16:40:43,0.572s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:40:43,2018-10-15 16:40:44,0.565s,PASSED
"Statement - var_DigSignedUpEmail = CustomKeywords.customkeyword.CommonKeyword.GenerateEmail(""Digital"")",Chrome 69.0.3497.100,get unique email,2018-10-15 16:40:44,2018-10-15 16:40:44,0.001s,PASSED
setText,Chrome 69.0.3497.100,get unique email,2018-10-15 16:40:44,2018-10-15 16:40:45,0.821s,PASSED
setText,Chrome 69.0.3497.100,input phone,2018-10-15 16:40:45,2018-10-15 16:40:45,0.455s,PASSED
setText,Chrome 69.0.3497.100,input business name,2018-10-15 16:40:45,2018-10-15 16:40:46,0.527s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:40:46,2018-10-15 16:40:46,0.444s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:40:46,2018-10-15 16:40:47,0.424s,PASSED
setText,Chrome 69.0.3497.100,input postal code,2018-10-15 16:40:47,2018-10-15 16:40:47,0.378s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:40:47,2018-10-15 16:40:50,2.602s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:40:50,2018-10-15 16:40:50,0.429s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:40:50,2018-10-15 16:40:50,0.367s,PASSED
setText,Chrome 69.0.3497.100,input zip code,2018-10-15 16:40:50,2018-10-15 16:40:51,0.281s,PASSED
setText,Chrome 69.0.3497.100,input card,2018-10-15 16:40:51,2018-10-15 16:40:51,0.483s,PASSED
setText,Chrome 69.0.3497.100,input CVV,2018-10-15 16:40:51,2018-10-15 16:40:52,0.450s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:40:52,2018-10-15 16:40:52,0.375s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:40:52,2018-10-15 16:40:52,0.482s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:40:52,2018-10-15 16:40:53,0.432s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:40:53,2018-10-15 16:40:53,0.343s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:40:53,2018-10-15 16:41:03,10.247s,PASSED
setText,Chrome 69.0.3497.100,input number of punches,2018-10-15 16:41:03,2018-10-15 16:41:04,0.276s,PASSED
setText,Chrome 69.0.3497.100,input title,2018-10-15 16:41:04,2018-10-15 16:41:04,0.262s,PASSED
setText,Chrome 69.0.3497.100,input description,2018-10-15 16:41:04,2018-10-15 16:41:04,0.419s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:41:04,2018-10-15 16:41:09,4.443s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 16:41:09,2018-10-15 16:41:09,0.001s,PASSED
navigateToUrl,Chrome 69.0.3497.100,navigate to mailbox,2018-10-15 16:41:09,2018-10-15 16:41:12,2.698s,PASSED
customkeyword.CommonKeyword.CheckYopmailLink,Chrome 69.0.3497.100,confirm email,2018-10-15 16:41:12,2018-10-15 16:41:17,5.778s,PASSED
switchToWindowTitle,Chrome 69.0.3497.100,switch tab,2018-10-15 16:41:17,2018-10-15 16:41:21,3.592s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,verify confirm password screen appears,2018-10-15 16:41:21,2018-10-15 16:41:21,0.041s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 16:41:21,2018-10-15 16:41:22,1.033s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_28_Verify that submitting confirm account un-successfully with empty password,Chrome 69.0.3497.100,,2018-10-15 16:41:22,2018-10-15 16:42:09,46.755s,PASSED
comment,Chrome 69.0.3497.100,Sign up digital loyalty successfully,2018-10-15 16:41:22,2018-10-15 16:41:22,0.001s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,Navigate to sign up page,2018-10-15 16:41:22,2018-10-15 16:41:29,7.086s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:41:29,2018-10-15 16:41:30,0.501s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:41:30,2018-10-15 16:41:30,0.401s,PASSED
"Statement - var_DigSignedUpEmail = CustomKeywords.customkeyword.CommonKeyword.GenerateEmail(""Digital"")",Chrome 69.0.3497.100,get unique email,2018-10-15 16:41:30,2018-10-15 16:41:30,0.000s,PASSED
setText,Chrome 69.0.3497.100,get unique email,2018-10-15 16:41:30,2018-10-15 16:41:31,0.828s,PASSED
setText,Chrome 69.0.3497.100,input phone,2018-10-15 16:41:31,2018-10-15 16:41:32,0.485s,PASSED
setText,Chrome 69.0.3497.100,input business name,2018-10-15 16:41:32,2018-10-15 16:41:32,0.454s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:41:32,2018-10-15 16:41:33,0.434s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:41:33,2018-10-15 16:41:33,0.388s,PASSED
setText,Chrome 69.0.3497.100,input postal code,2018-10-15 16:41:33,2018-10-15 16:41:33,0.411s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:41:33,2018-10-15 16:41:36,2.572s,PASSED
setText,Chrome 69.0.3497.100,input street,2018-10-15 16:41:36,2018-10-15 16:41:36,0.405s,PASSED
setText,Chrome 69.0.3497.100,input city,2018-10-15 16:41:36,2018-10-15 16:41:37,0.323s,PASSED
setText,Chrome 69.0.3497.100,input zip code,2018-10-15 16:41:37,2018-10-15 16:41:37,0.332s,PASSED
setText,Chrome 69.0.3497.100,input card,2018-10-15 16:41:37,2018-10-15 16:41:37,0.491s,PASSED
setText,Chrome 69.0.3497.100,input CVV,2018-10-15 16:41:37,2018-10-15 16:41:38,0.336s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:41:38,2018-10-15 16:41:38,0.248s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,select date,2018-10-15 16:41:38,2018-10-15 16:41:39,0.593s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:41:39,2018-10-15 16:41:39,0.438s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:41:39,2018-10-15 16:41:39,0.361s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:41:39,2018-10-15 16:41:49,9.715s,PASSED
setText,Chrome 69.0.3497.100,input number of punches,2018-10-15 16:41:49,2018-10-15 16:41:49,0.256s,PASSED
setText,Chrome 69.0.3497.100,input title,2018-10-15 16:41:49,2018-10-15 16:41:50,0.275s,PASSED
setText,Chrome 69.0.3497.100,input description,2018-10-15 16:41:50,2018-10-15 16:41:50,0.521s,PASSED
click,Chrome 69.0.3497.100,submit form,2018-10-15 16:41:50,2018-10-15 16:41:55,4.345s,PASSED
comment,Chrome 69.0.3497.100,,2018-10-15 16:41:55,2018-10-15 16:41:55,0.001s,PASSED
navigateToUrl,Chrome 69.0.3497.100,navigate to mailbox,2018-10-15 16:41:55,2018-10-15 16:41:57,2.571s,PASSED
customkeyword.CommonKeyword.CheckYopmailLink,Chrome 69.0.3497.100,confirm email,2018-10-15 16:41:57,2018-10-15 16:42:03,6.284s,PASSED
switchToWindowTitle,Chrome 69.0.3497.100,switch tab,2018-10-15 16:42:03,2018-10-15 16:42:07,3.593s,PASSED
click,Chrome 69.0.3497.100,submit with empty password,2018-10-15 16:42:07,2018-10-15 16:42:08,0.581s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,"verify Error message ""Password must be at least 8 characters.""",2018-10-15 16:42:08,2018-10-15 16:42:08,0.058s,PASSED
closeBrowser,Chrome 69.0.3497.100,,2018-10-15 16:42:08,2018-10-15 16:42:09,1.092s,PASSED
,,,,,,
Test Cases/Digital Loyalty/Sign Up/DigSig_29_Verify that submitting confirm account with password no alphabet character,Chrome 69.0.3497.100,,2018-10-15 16:42:09,2018-10-15 16:42:58,49.390s,PASSED
comment,Chrome 69.0.3497.100,Sign up digital loyalty successfully,2018-10-15 16:42:09,2018-10-15 16:42:09,0.001s,PASSED
customkeyword.CommonKeyword.OpenBrowser,Chrome 69.0.3497.100,Navigate to sign up page,2018-10-15 16:42:09,2018-10-15 16:42:16,7.159s,PASSED
setText,Chrome 69.0.3497.100,input first name,2018-10-15 16:42:16,2018-10-15 16:42:17,0.696s,PASSED
setText,Chrome 69.0.3497.100,input last name,2018-10-15 16:42:17,2018-10-15 16:42:18,0.486s,PASSED
